#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:uniprotOMP_muscle" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:uniprotOMP_muscle" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:uniprotOMP_muscle" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.uniprotOMP_muscle" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:uniprotOMP_muscle" name="distribution" x="@birthRate.t:uniprotOMP_muscle">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:uniprotOMP_muscle" name="distribution">
#            <parameter id="gammaShape.s:uniprotOMP_muscle" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@uniprotOMP_muscle" id="treeLikelihood.uniprotOMP_muscle" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:uniprotOMP_muscle">
#            <siteModel gammaCategoryCount="6" id="SiteModel.s:uniprotOMP_muscle" shape="@gammaShape.s:uniprotOMP_muscle" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:uniprotOMP_muscle" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:uniprotOMP_muscle" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JTT.s:uniprotOMP_muscle" spec="beast.evolution.substitutionmodel.JTT"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:uniprotOMP_muscle" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:uniprotOMP_muscle" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape
5230000	-118554.82616046265	-118455.2659841856	-99.5601762770498	-118455.2659841856	3.9309103130195453	-94.7381762034008	1.1392873067171825	3.6827127669318283
5231000	-118549.04923901647	-118445.28196233105	-103.76727668541922	-118445.28196233105	3.8609259567956524	-98.7712689098947	0.9822634758059106	4.013744299718613
5232000	-118554.51407896767	-118456.16729387447	-98.34678509319798	-118456.16729387447	4.120873301828779	-93.05256388331802	1.2804769101613553	4.013744299718613
5233000	-118547.54717587994	-118445.05128804047	-102.49588783946176	-118445.05128804047	3.8642824718753648	-97.21361991778963	1.2685236219535252	4.013744299718613
5234000	-118550.7114319328	-118447.63678402451	-103.07464790828875	-118447.63678402451	3.9315160253298336	-97.62313898085998	1.219257127062489	4.2322518003662895
5235000	-118555.68354373073	-118455.64233871124	-100.04120501948844	-118455.64233871124	4.305126305302705	-94.5821190381096	1.2268341810125607	4.2322518003662895
5236000	-118561.91027164288	-118459.8817184207	-102.02855322217812	-118459.8817184207	3.813712509293047	-96.65636962161142	1.1399318002004108	4.2322518003662895
5237000	-118553.93343606094	-118452.71499269681	-101.21844336412838	-118452.71499269681	3.88499754965283	-95.65838350031568	1.3278080634464071	4.2322518003662895
5238000	-118552.52468569062	-118451.7635505932	-100.76113509741602	-118451.7635505932	3.7739188643336252	-95.9338778396935	1.083214727782092	3.7440425299404323
5239000	-118553.98078096763	-118457.05289447197	-96.92788649565969	-118457.05289447197	3.9505279492623733	-91.92962752249586	1.2542164432233984	3.7440425299404323
5240000	-118550.52400366402	-118450.62107283618	-99.90293082783663	-118450.62107283618	4.041910629831961	-95.00395123518273	1.1549370627134667	3.7440425299404323
5241000	-118545.96204043688	-118445.0870418411	-100.87499859576971	-118445.0870418411	3.866579703332211	-96.06254220757987	1.0684138582494203	3.7440425299404323
5242000	-118540.38427568173	-118441.05006001348	-99.33421566825324	-118441.05006001348	3.743601372679027	-94.39022267493448	1.1999504633783276	3.7440425299404323
5243000	-118554.09112135589	-118453.1890126561	-100.90210869978297	-118453.1890126561	3.731675169450541	-96.08584019402332	1.0722259758192247	3.7440425299404323
5244000	-118553.67810063159	-118454.1460130399	-99.53208759168707	-118454.1460130399	3.6665905252306312	-94.51506767915161	1.272977382595031	3.7440425299404323
5245000	-118542.78801401543	-118439.555727375	-103.23228664043243	-118439.555727375	4.051177710590204	-98.06908627014884	1.4191578403431653	3.7440425299404323
5246000	-118545.2454027858	-118441.77666676384	-103.46873602196413	-118441.77666676384	3.805097912026611	-98.6835210318039	1.041172460219799	3.7440425299404323
5247000	-118549.12113147065	-118449.6722918987	-99.44883957193288	-118449.6722918987	3.910160167250933	-94.54084067156359	1.1639563704288654	3.7440425299404323
5248000	-118542.66692025523	-118439.03486775947	-103.63205249575913	-118439.03486775947	4.069978380636683	-98.43078737449926	1.4572225913194345	3.7440425299404323
5249000	-118542.3331522214	-118437.25685130927	-105.07630091212614	-118437.25685130927	4.291163688450911	-100.18609993248705	1.1461584496986659	3.7440425299404323
5250000	-118551.03314915647	-118445.63182847701	-105.40132067946435	-118445.63182847701	4.2083538399777005	-100.47890309435402	1.1783750551698875	3.7440425299404323
5251000	-118553.1527718631	-118451.02302802682	-102.12974383628523	-118451.02302802682	3.9376000738723014	-97.0386691559452	1.3470321503996008	3.7440425299404323
5252000	-118541.00390202441	-118442.36801418933	-98.63588783509093	-118442.36801418933	3.928258943230894	-93.69115740679456	1.2006878983559308	3.7440425299404323
5253000	-118527.71491240425	-118429.61524955372	-98.09966285052562	-118429.61524955372	4.098282961968966	-93.05230484348446	1.303315477100728	3.7440425299404323
5254000	-118537.81298147213	-118435.76116255045	-102.05181892168619	-118435.76116255045	4.164493991977125	-96.93486145367362	1.3230537002102625	3.7939037678023078
5255000	-118531.32736437116	-118426.7720701395	-104.55529423166342	-118426.7720701395	4.071607483466855	-98.98707064837848	1.4774414477933095	4.090782135491636
5256000	-118525.96654380682	-118422.03473037708	-103.93181342973759	-118422.03473037708	3.794173159072559	-98.84582230955225	0.9952089846937053	4.090782135491636
5257000	-118528.71685891516	-118431.63535545055	-97.08150346460117	-118431.63535545055	3.483611147285047	-91.58682494316754	1.4038963859419935	4.090782135491636
5258000	-118527.13729602494	-118427.50374178488	-99.63355424006984	-118427.50374178488	3.622351441693115	-94.32193361614324	1.1918208648066928	4.119799759119909
5259000	-118539.99915115308	-118438.84757899898	-101.15157215410979	-118438.84757899898	3.979363439524332	-95.61926738128383	1.4125050137060453	4.119799759119909
5260000	-118540.48627657552	-118439.66988596975	-100.81639060577498	-118439.66988596975	3.9455059988676937	-95.55755688459199	1.1390339620630792	4.119799759119909
5261000	-118533.047851712	-118432.0737049267	-100.97414678530478	-118432.0737049267	3.9043868382653524	-96.35152112883797	1.2427688170583462	3.379856839408459
5262000	-118543.45351541399	-118442.47594418269	-100.97757123130226	-118442.47594418269	3.823145783428948	-96.39178382740846	1.2059305644853442	3.379856839408459
5263000	-118540.1357420673	-118435.90464348692	-104.23109858037239	-118435.90464348692	3.865354662822491	-99.63609819151218	1.215143549451758	3.379856839408459
5264000	-118545.21459432751	-118445.18676898007	-100.02782534744043	-118445.18676898007	3.862526489442475	-94.9829766372376	1.2083208900759779	3.836527820126853
5265000	-118552.83580264491	-118454.8063269695	-98.02947567542135	-118454.8063269695	3.97071045572605	-93.03999682345649	1.15295103183802	3.836527820126853
5266000	-118541.9407261923	-118440.19442889135	-101.74629730095052	-118440.19442889135	3.954454224088261	-96.58020519730623	1.3295642835174486	3.836527820126853
5267000	-118536.5463015801	-118436.68775628778	-99.8585452923225	-118436.68775628778	3.7777955028388983	-94.81749961082821	1.2045178613674425	3.836527820126853
5268000	-118539.94718069199	-118442.57455034027	-97.37263035172413	-118442.57455034027	3.918480805627567	-92.06672457008258	1.4693779615147002	3.836527820126853
5269000	-118535.1985480231	-118437.95695078163	-97.24159724145481	-118437.95695078163	3.763211597550563	-92.10887961552203	1.2961898058059405	3.836527820126853
5270000	-118545.07277816496	-118446.57710747927	-98.49567068569503	-118446.57710747927	3.816489891028223	-93.02045833026312	1.416479480165349	4.058732875266561
5271000	-118565.61588533602	-118462.34158370139	-103.27430163463643	-118462.34158370139	3.7793393675947975	-98.2783582149984	1.2191009114238573	3.7768425082141754
5272000	-118560.22662966138	-118460.63216785045	-99.59446181093189	-118460.63216785045	3.9889636806491624	-94.55510807088945	1.2625112318282703	3.7768425082141754
5273000	-118557.71852297764	-118459.85277834232	-97.86574463531821	-118459.85277834232	3.720434229206774	-92.5554743405815	1.2701849122627582	4.040085382473943
5274000	-118550.20643857699	-118448.1871557963	-102.01928278069184	-118448.1871557963	3.858624765805515	-97.16455591114563	1.0987692426574043	3.755957626888807
5275000	-118550.442251871	-118446.0611900657	-104.38106180530657	-118446.0611900657	4.113688156363691	-99.47580564428976	1.149298534128012	3.755957626888807
5276000	-118548.1401598199	-118450.41200632983	-97.72815349006227	-118450.41200632983	3.9837116331336775	-92.82715606444651	1.145039798726961	3.755957626888807
5277000	-118546.46930682973	-118447.51418344396	-98.9551233857734	-118447.51418344396	3.8905180337133554	-94.0054167438938	1.1937490149908065	3.755957626888807
5278000	-118545.91710142461	-118449.3250376189	-96.5920638057103	-118449.3250376189	3.7813269549817283	-91.67811733310063	1.1579888457208682	3.755957626888807
5279000	-118551.72676380457	-118451.37793946044	-100.348824344134	-118451.37793946044	4.041555676115229	-95.32490939378275	1.3052084049950212	3.7187065453562327
5280000	-118549.88226755575	-118446.4441658299	-103.4381017258389	-118446.4441658299	3.977113845575746	-98.69562376235811	1.023771418124569	3.7187065453562327
5281000	-118537.75300429133	-118432.26256389878	-105.49044039254507	-118432.26256389878	4.005367830312665	-100.51529213295254	1.2564417142363031	3.7187065453562327
5282000	-118544.86836329638	-118440.90540966092	-103.96295363546503	-118440.90540966092	3.9904725445965537	-98.87507674813685	1.3691703419719452	3.7187065453562327
5283000	-118543.58954432348	-118442.60271834258	-100.98682598090436	-118442.60271834258	4.019665778367343	-96.12323501533558	1.1448844202125517	3.7187065453562327
5284000	-118541.64629432114	-118443.39181533662	-98.25447898450908	-118443.39181533662	3.8111265653989626	-93.40582087854584	1.1299515606070067	3.7187065453562327
5285000	-118546.70095274906	-118451.2656027223	-95.4353500267645	-118451.2656027223	3.8966108130494046	-90.43563010287468	1.281013378533582	3.7187065453562327
5286000	-118540.39004417828	-118438.96511707624	-101.42492710203678	-118438.96511707624	3.865948568559158	-96.42519153655338	1.281029020127165	3.7187065453562327
5287000	-118532.11234533771	-118429.18776382128	-102.92458151642906	-118429.18776382128	4.102238952002285	-98.17777282999562	1.028102141077215	3.7187065453562327
5288000	-118539.66704921673	-118438.2345729625	-101.4324762542315	-118438.2345729625	3.9965756862041797	-96.63374367691215	1.0800260319631343	3.7187065453562327
5289000	-118536.51253256277	-118436.71539656316	-99.79713599960832	-118436.71539656316	3.805368146150117	-94.93272432184946	1.1457051324026224	3.7187065453562327
5290000	-118527.87503149857	-118429.48031962247	-98.39471187610026	-118429.48031962247	3.79048326641223	-93.55227412730972	1.2812269507853027	3.5612107980052476
5291000	-118541.64445654454	-118441.57716647763	-100.06729006691232	-118441.57716647763	4.200723691932976	-95.26143043429418	1.2446488346128906	3.5612107980052476
5292000	-118531.48326183659	-118432.45980641215	-99.02345542444304	-118432.45980641215	3.8407419638581075	-94.2187969649292	1.2434476615085956	3.5612107980052476
5293000	-118545.88410060282	-118440.75482114707	-105.1292794557478	-118440.75482114707	4.470071929058311	-100.5152831548362	1.0527855029063564	3.5612107980052476
5294000	-118550.3497204429	-118451.71931097086	-98.63040947203461	-118451.71931097086	4.1233139186326335	-93.80954961377184	1.2596490602575368	3.5612107980052476
5295000	-118538.19907404928	-118440.4059952739	-97.79307877537637	-118440.4059952739	3.746620487356783	-93.06636250870844	1.16550546866269	3.5612107980052476
5296000	-118556.111211871	-118453.88540962468	-102.22580224632034	-118453.88540962468	3.959295614494469	-97.15147569933796	1.0377815767080838	4.036544970274287
5297000	-118550.45317024214	-118452.99577971095	-97.45739053118766	-118452.99577971095	3.6709749080633522	-92.43850313422242	1.1949071915932246	3.8239802053720053
5298000	-118552.15627100515	-118452.36680877101	-99.78946223413776	-118452.36680877101	3.997427409329636	-94.7791690116731	1.186313017092641	3.8239802053720053
5299000	-118550.96895532543	-118448.77802850245	-102.19092682297573	-118448.77802850245	3.869429189548483	-96.94680062895392	1.519851769367054	3.7242744246547534
5300000	-118551.35077035891	-118452.0638891405	-99.28688121841714	-118452.0638891405	3.761779073497392	-94.22344518900921	1.3391616047531785	3.7242744246547534
5301000	-118544.26381615555	-118445.06518522292	-99.19863093263362	-118445.06518522292	4.174798748171416	-94.31882147119919	1.2394431452879193	3.6403663161465127
5302000	-118545.6646541682	-118446.27394150897	-99.39071265922509	-118446.27394150897	3.9181265291150997	-94.4577292023399	1.2756500431451943	3.657333413739988
5303000	-118550.10143622436	-118448.50559197013	-101.59584425423627	-118448.50559197013	4.042300235081551	-96.8473232632298	1.0911875772664774	3.657333413739988
5304000	-118546.1430809011	-118447.20818019226	-98.93490070884229	-118447.20818019226	3.8240651587634273	-93.81587116301566	1.4616961320866442	3.657333413739988
5305000	-118556.65927191458	-118458.0403283767	-98.61894353788398	-118458.0403283767	4.026291955042922	-93.7684679863195	1.1931421378245	3.657333413739988
5306000	-118556.50690027501	-118455.1915148799	-101.31538539510271	-118455.1915148799	4.204492899063717	-96.61629762989062	1.0417543514720948	3.657333413739988
5307000	-118544.26185638404	-118444.6683604614	-99.59349592263679	-118444.6683604614	3.9524918362301267	-94.64813772785052	1.2880247810462802	3.657333413739988
5308000	-118553.76161628986	-118452.9403087778	-100.82130751205524	-118452.9403087778	4.007065050776671	-95.96733054640065	1.1966435519146088	3.657333413739988
5309000	-118548.51066632872	-118446.6331874966	-101.87747883211654	-118446.6331874966	3.9295540429448335	-97.14463597595595	1.0755094424205909	3.657333413739988
5310000	-118553.90089866814	-118448.57625592352	-105.3246427446332	-118448.57625592352	3.8529002647467445	-100.52347100632413	1.1438383245690773	3.657333413739988
5311000	-118562.65989034009	-118457.56902333407	-105.09086700601993	-118457.56902333407	3.956428814627186	-100.0710431596404	1.3624904326395446	3.657333413739988
5312000	-118550.9347010179	-118450.7657909503	-100.16891006759813	-118450.7657909503	3.919539410987501	-95.26623989880785	1.2453367550502887	3.657333413739988
5313000	-118534.64949097855	-118435.84986879388	-98.79962218466731	-118435.84986879388	3.9961026930439774	-93.91391336770403	1.2283754032232956	3.657333413739988
5314000	-118540.79841125435	-118442.08383286861	-98.71457838573541	-118442.08383286861	3.602597373527251	-93.87949969969962	1.1777452722957906	3.657333413739988
5315000	-118557.0888633743	-118455.53775809988	-101.55110527442514	-118455.53775809988	3.939542590373465	-96.7162037828549	1.177568077830247	3.657333413739988
5316000	-118547.43960389381	-118449.97229284502	-97.46731104879272	-118449.97229284502	4.007790030095814	-92.52056023524125	1.2894173998114904	3.657333413739988
5317000	-118536.88280755095	-118432.20791946175	-104.67488808919478	-118432.20791946175	3.968253990832296	-100.02215117448054	0.9954035009742512	3.657333413739988
5318000	-118546.07973248012	-118447.0954363577	-98.98429612242681	-118447.0954363577	4.004348845739775	-94.18737940299687	1.1395833056899491	3.657333413739988
5319000	-118548.12781419701	-118447.85618146368	-100.27163273333919	-118447.85618146368	3.753768897961691	-95.34766827409932	1.2666310454998813	3.657333413739988
5320000	-118547.93755748768	-118441.86320177218	-106.07435571548689	-118441.86320177218	4.139984183651943	-101.4209383894704	0.9960839122765004	3.657333413739988
5321000	-118552.54623214378	-118449.01471024207	-103.53152190170252	-118449.01471024207	4.091289421645832	-98.64407834324012	1.2301101447224045	3.657333413739988
5322000	-118559.8181734241	-118453.52026682088	-106.29790660320745	-118453.52026682088	4.1599173810140915	-101.63979579050897	1.0007773989584858	3.657333413739988
5323000	-118540.54336733457	-118438.49873713628	-102.04463019829106	-118438.49873713628	3.8813808165965225	-96.99978447179369	1.387512312757385	3.657333413739988
5324000	-118540.20471677632	-118438.78383725982	-101.4208795164995	-118438.78383725982	3.868233048158517	-96.35597528383258	1.3599103737573908	3.7049938589095284
5325000	-118552.43812273425	-118448.29223255866	-104.14589017559655	-118448.29223255866	4.053886075221315	-99.17422652001105	1.2666697966759735	3.7049938589095284
5326000	-118549.09798581917	-118448.95065340133	-100.14733241784381	-118448.95065340133	3.865622707455015	-95.37987020653664	1.0624683523976466	3.7049938589095284
5327000	-118541.9820370267	-118441.24480359763	-100.73723342907608	-118441.24480359763	3.8897487382147036	-95.8152060969172	1.2170334732493533	3.7049938589095284
5328000	-118547.63061809579	-118444.69866387438	-102.93195422140924	-118444.69866387438	3.8890797982830034	-98.15337287371365	1.073587488786063	3.7049938589095284
5329000	-118557.66530186862	-118458.50034121101	-99.16496065761599	-118458.50034121101	3.7975924520683852	-94.17083583587728	1.2891309628291694	3.7049938589095284
5330000	-118551.7864744223	-118448.96389101734	-102.82258340495954	-118448.96389101734	3.9699223121753264	-97.7114244131771	1.406165132872911	3.7049938589095284
5331000	-118550.62795326785	-118448.20147170161	-102.42648156623753	-118448.20147170161	4.087094760486074	-97.42831468672442	1.293173020603575	3.7049938589095284
5332000	-118557.85145923574	-118455.51619246753	-102.33526676820715	-118455.51619246753	4.315652097344708	-97.36519898457544	1.265073924722179	3.7049938589095284
5333000	-118558.32988724587	-118449.7165584238	-108.613328822077	-118449.7165584238	4.091065643076555	-103.42773449281542	1.4806004703520508	3.7049938589095284
5334000	-118566.6660061948	-118462.71280584243	-103.9532003523762	-118462.71280584243	4.14883868952285	-99.20251415271487	1.0456923407517953	3.7049938589095284
5335000	-118562.61397646605	-118462.94541122043	-99.66856524561958	-118462.94541122043	3.8006360582761336	-94.70003927838701	1.2635321083230364	3.7049938589095284
5336000	-118575.71644182297	-118473.89596705751	-101.82047476544864	-118473.89596705751	3.9714270038837944	-96.85614573788625	1.2593351686528513	3.7049938589095284
5337000	-118571.2269397805	-118468.07321542953	-103.15372435097669	-118468.07321542953	4.366527719161458	-98.13712060422966	1.3116098878374858	3.7049938589095284
5338000	-118563.4287797274	-118459.21908566297	-104.20969406443191	-118459.21908566297	4.263240563629374	-99.51242022108804	0.9922799844343475	3.7049938589095284
